model_id,type_id,glb_relpath,n_annotated_parts,solver_plan,stiffness_ratio,glb_bytes,glb_sha256
011741b3f90648848dafda72ec809d5e,000-163,glbs/000-163/011741b3f90648848dafda72ec809d5e.glb,20,rigid_soft_coupling,916666.7,1803416,2faef501a6bbb73cff3e48936122f4f4f18ba1c889b8d5dbc00da880802f8632
0118e76e26d6402b8d376aa00b1138c8,000-162,glbs/000-162/0118e76e26d6402b8d376aa00b1138c8.glb,23,single_domain,90.2,490672,af3e15079a8a1ae80a3835ad3a12183fc63ae930aa398bf24f38ebc4e50df2c1
011afb7f28ef4e7c8f93bd30ce993dd6,000-162,glbs/000-162/011afb7f28ef4e7c8f93bd30ce993dd6.glb,11,rigid_soft_coupling,1691666.7,1465860,ebd0e88fb27581182388d674c0f50a886a96c7f56c0b829c218396cf314bdb1b
011bf67d51e54160b37455a5b7416d90,000-150,glbs/000-150/011bf67d51e54160b37455a5b7416d90.glb,54,single_domain,90.2,1682484,29cd5ebb7bff563851b69ebd44fe43f49a61ce6a479e5727217618f8f7e3f954
0120038543054056a8bfd675901884c4,000-160,glbs/000-160/0120038543054056a8bfd675901884c4.glb,11,single_domain,34.4,10556980,0b7bad328ac600e8d5923cd2361b420e958f4b9e43de6e1021b08fe96a6ba212
012446330eab43c7af22aab45596262c,000-163,glbs/000-163/012446330eab43c7af22aab45596262c.glb,12,single_domain,2.9,1405924,27928971aa165c11b7bfdf6cf35de485db9bae0524b30186857b3a6bd65becd0
0125386deac5465c99141b778c249a8b,000-007,glbs/000-007/0125386deac5465c99141b778c249a8b.glb,3,implicit_or_substep,23068.2,1133020,8a3c014a42987c4e7d5d633a3aa1d3072a54f608ca75a096ce09578f8cd576a6
0125c4774efc3cbc84220f80b7de9eb0,000-165,glbs/000-165/0125c4774efc3cbc84220f80b7de9eb0.glb,6,single_domain,2.9,911528,41bbb9b5d0d845e55450c08eed37c1f6de5d079a0fe0babe321dcfec059ee030
0128706ca595405ba9ce47d89847bf28,000-163,glbs/000-163/0128706ca595405ba9ce47d89847bf28.glb,5,rigid_soft_coupling,1691666.7,2222332,45a569d5ea789cf0095f3e33c5e3d2aeffd01389b832f71f28bbabacde4dfef0
013156a9150e4056aa5b4a3191a72001,000-167,glbs/000-167/013156a9150e4056aa5b4a3191a72001.glb,4,implicit_or_substep,23068.2,3290568,d50c09bb602bdf45679f44979b4ee7abfff89a9d754e290abae8cd876a65e89b
013ae12efd7048febae88dc1dd191b81,000-112,glbs/000-112/013ae12efd7048febae88dc1dd191b81.glb,11,rigid_soft_coupling,1063333.3,217176,f6dafe559697e893c0e394efe4ee30448e00fcd430137b0e97907e6f081631a1
013b91c9b8d83ba296631912fbb240c3,000-163,glbs/000-163/013b91c9b8d83ba296631912fbb240c3.glb,3,single_domain,63.4,810144,caad6944b546ec0c73904d57027652b324b5eb9ade02facf5ac0427d4e400867
013e03b198e4417c9609b132c92094fb,000-165,glbs/000-165/013e03b198e4417c9609b132c92094fb.glb,25,rigid_soft_coupling,1691666.7,2189336,4b289328537d809c7a4ebf0cc370bd13ca9cfb331bb7ba2a3f682b2ddd40cab6
013f235f103444768b327282d4822b1f,000-164,glbs/000-164/013f235f103444768b327282d4822b1f.glb,12,rigid_soft_coupling,1691666.7,780092,1775df87bcd27f2fb94e07725691b517f69bbaa2f5257f97dab2e8585b8e8350
014062d173844a1bbab5cbb0922434b9,000-167,glbs/000-167/014062d173844a1bbab5cbb0922434b9.glb,4,implicit_or_substep,23068.2,791168,e0159061e18a83c0fddc40e1cc12ba583525c53395200d623d8ff61313c6d3a4
014571797c824658935ea7c585525add,000-160,glbs/000-160/014571797c824658935ea7c585525add.glb,13,single_domain,90.2,19519692,182aa3f2b5c39366331083cb3d30a364d36021fb1f3c72c81017f5bae9fad1a0
0146677837ad48678e38fa8a3b5b377e,000-160,glbs/000-160/0146677837ad48678e38fa8a3b5b377e.glb,30,rigid_soft_coupling,1691666.7,3706564,84e031acf8ca26597d705a1a91aa44075f6b6eaf5759beedbb309c4f68ab6084
014813da7bfb438f93e6dad1ab34ae55,000-162,glbs/000-162/014813da7bfb438f93e6dad1ab34ae55.glb,8,rigid_soft_coupling,1691666.7,1008912,1ddca5a4d067268b04daa530f4264708e3b06530da5cd135497b33f3411eb2ae
01482c9ca2ba427a94a821d40d5f372d,000-167,glbs/000-167/01482c9ca2ba427a94a821d40d5f372d.glb,6,implicit_or_substep,23068.2,81704,52a5e5b9bf3077a4de8a58de082a55944c208714015a67bfd8e9594109e69765
014a76e97f234daa82c4cad929982e02,000-041,glbs/000-041/014a76e97f234daa82c4cad929982e02.glb,3,single_domain,22.0,46656,49a1f29708e452fa98c44b6d1fd160cd7338c1106cb2f661e2b9c8e03ee5a2ee
014ab4951a3d38ab92a3e56480d2bc69,000-163,glbs/000-163/014ab4951a3d38ab92a3e56480d2bc69.glb,11,rigid_soft_coupling,76790.7,437376,402ad614419d7007007d0928631e0e0de254c5a444c725dc9dfc91beef408dd8
014c2067e12a4326b635a201cccdae9f,000-160,glbs/000-160/014c2067e12a4326b635a201cccdae9f.glb,13,single_domain,63.4,2311876,66522171840e6613f55f80bd7a52b4a6f0718d504a49b7b57861ffd51e6a2855
014d362366e8411ebd02036426916b6f,000-160,glbs/000-160/014d362366e8411ebd02036426916b6f.glb,10,rigid_soft_coupling,916666.7,4913196,d69a9da83d8b7b4c733399e778d5bb971070861ba69fbff2aff84f15024a3a4c
014e1a4cc62d402692b44652098856f2,000-167,glbs/000-167/014e1a4cc62d402692b44652098856f2.glb,5,single_domain,4.1,1044900,d655c21db00d2cba9cbfeb635a3a193cfdf5031cdb6c63c7565e9cd4b916b9ea
014ec8c0ec584803ad0a7c148de8da67,000-167,glbs/000-167/014ec8c0ec584803ad0a7c148de8da67.glb,4,rigid_soft_coupling,1691666.7,2947488,f2be5ed6c3d3359561001651cecb6e4f201feae583e7fd4b01c654deb9e6de42
01519e3f6a694f669e5f2b54894ca901,000-165,glbs/000-165/01519e3f6a694f669e5f2b54894ca901.glb,14,rigid_soft_coupling,1691666.7,1538460,90edec58baec9ecfefc06cacf42163334662eb12a67854338656119bba7d6ca9
0151bdd49be84ae7a7ca6ea7de4bdd1b,000-167,glbs/000-167/0151bdd49be84ae7a7ca6ea7de4bdd1b.glb,4,single_domain,1.9,5133952,ebcd6a17917e76b92c3be34e1b38e101da787552d0eb5c60f58f30e4868abefe
01525549cf7541009ae47d33da846ead,000-031,glbs/000-031/01525549cf7541009ae47d33da846ead.glb,11,rigid_soft_coupling,916666.7,1525156,790cd0e04b86c7bcf992d9ea79bb9dc43bb7739fd3e3cef40627a78be6af349e
0152ca330ae74089b5bac4f5d4be4f43,000-130,glbs/000-130/0152ca330ae74089b5bac4f5d4be4f43.glb,2,single_domain,1.0,2756444,2ca75438785bb1ce9f8d5aff0ccd62b67d1ab26fa64bc7f2d621c0549090a6de
0153335f364f45fbbce04a54385f946c,000-064,glbs/000-064/0153335f364f45fbbce04a54385f946c.glb,8,rigid_soft_coupling,314241.5,144164,9ab03000fa7a07cae90e30880982f1975228cd0ac2d42f7dd7693e0b9c60edcc
0157bcf1e7c449648538e3720833417b,000-048,glbs/000-048/0157bcf1e7c449648538e3720833417b.glb,10,single_domain,87.3,1443908,f83fefe7eda3c6cfc85d177882728f991275f612104bb379cd204a0876a2194a
01582481fa6c43589a2eef2013d92024,000-167,glbs/000-167/01582481fa6c43589a2eef2013d92024.glb,3,single_domain,1.0,743496,adf9b72d2aadd10efd31cc20c95ec5f0e368766d74cbe4fdb73894dd87b4169b
0158dc1ff6f449eb98dbceee9c737a74,000-165,glbs/000-165/0158dc1ff6f449eb98dbceee9c737a74.glb,7,single_domain,63.4,831268,d060b06662b3d96d6aa4c269ee829fa5e00a12cc956dfd38ee05d896694f8ca0
015b1c3d804a42d2a6510c10483bfb88,000-165,glbs/000-165/015b1c3d804a42d2a6510c10483bfb88.glb,9,single_domain,2.6,258640,9f3d836f037e681e58b2d27534a6f6ecbe113810eb316bbbece34bf07a462309
0161bdab2cb7451fab1d2e046c7229fd,000-162,glbs/000-162/0161bdab2cb7451fab1d2e046c7229fd.glb,21,rigid_soft_coupling,1691666.7,1360764,29170a37069c838a02c0f8310c2e37603513133fa640a88e9464f5faa7cda480
016606df0db033a6a9d42aee03eec507,000-164,glbs/000-164/016606df0db033a6a9d42aee03eec507.glb,10,rigid_soft_coupling,76790.7,742840,055c025ec17ad626ecd7f04918cdbbae8c6e12a9a204d5622e74ea0562cc99df
01669d18bad5426aa59754401039ae8a,000-167,glbs/000-167/01669d18bad5426aa59754401039ae8a.glb,4,implicit_or_substep,23068.2,3602352,26b804f458bc6f6421f2a54637153493ba9c5791f75fd1641d553ffb774cb140
0168277eee7343e1aebd367b68ef1240,000-132,glbs/000-132/0168277eee7343e1aebd367b68ef1240.glb,28,single_domain,8068.2,46208,9df67a598832a9adfd19841e586d4fe9477853401a76066647c13fb0a795a18b
0168739514ca4ed88e51b18463d630dc,000-163,glbs/000-163/0168739514ca4ed88e51b18463d630dc.glb,12,rigid_soft_coupling,76790.7,935664,1411550b568e90a7120732a74600a0eb518574108b3b85e2ec569d5d67734768
016b74803c894b4bbbcba7266455a1ac,000-072,glbs/000-072/016b74803c894b4bbbcba7266455a1ac.glb,7,rigid_soft_coupling,76790.7,7720,23a8abb27f20ec6f5e0ddae14c038801fc7141388d75896130a663fd43394c8c
016bc42ec0443a368bbf5db79d89585b,000-164,glbs/000-164/016bc42ec0443a368bbf5db79d89585b.glb,6,rigid_soft_coupling,1691666.7,389232,e7f02588a678bbc49c24fc121e68b1921b09c115fcc0f4f633083412270615a2
016bf6c438704ea6af4c49f280189f80,000-160,glbs/000-160/016bf6c438704ea6af4c49f280189f80.glb,16,single_domain,63.4,23789116,e2fd00d947b1bc64eb6b02b4a1b961a4b8a41aa509921e5e00b964f1a7b33784
016ef7a3dc9240028fe88df3960ef65c,000-049,glbs/000-049/016ef7a3dc9240028fe88df3960ef65c.glb,142,rigid_soft_coupling,1691666.7,4910516,fbd2b3dd32f75332a05961c2a99ee9b508276a633c81835e59a16b55315af9ad
016f8a0c66f141c9bf20b9dc6b33c03e,000-167,glbs/000-167/016f8a0c66f141c9bf20b9dc6b33c03e.glb,5,implicit_or_substep,23068.2,2334488,f2f7cb264438c4af9097e6723b0c97fb543d7e8ff600de788938e832d049a218
016fea5b1c8c4b909e450dc3372f8875,000-036,glbs/000-036/016fea5b1c8c4b909e450dc3372f8875.glb,23,implicit_or_substep,23068.2,2219460,d780c0a80bc167ec016e0ecc8ce43f8fd290b54409a8e694ff8509f9142a71b7
01713043ff724ebba81a176c2f185742,000-167,glbs/000-167/01713043ff724ebba81a176c2f185742.glb,2,single_domain,33.3,98896,4bd78f4bd62d45c07891f21b0d0c28cc8c1aa4f09db3ccb4644ce37897229de6
01736b5ee37f4e56b0524dabc622a58f,000-167,glbs/000-167/01736b5ee37f4e56b0524dabc622a58f.glb,2,single_domain,22.0,1904796,1af97b3a1adf9bcac1c8ad01a348159e5d69fffa106be07acfd8b4d94adbb0b1
017779ff603f42e5828b283eade97439,000-163,glbs/000-163/017779ff603f42e5828b283eade97439.glb,15,rigid_soft_coupling,76790.7,1853152,ae23ee7e150e797b20397c94e35230640d2e8bd1a523be8cc7a4bd4d0de0a771
0178dfc498eb4593891a491fa2469ede,000-156,glbs/000-156/0178dfc498eb4593891a491fa2469ede.glb,8,single_domain,90.2,827540,38b0eba471bb6215fc79fba83db9e62e0dda3d473ffde20f8914640944a1c46f
017a310a66d0434e8d108fd8c70284c2,000-160,glbs/000-160/017a310a66d0434e8d108fd8c70284c2.glb,18,rigid_soft_coupling,76790.7,7184668,1346f1697fb9746f28a661d11efe11ce0ad358b2bab191c6d80f51106402cdfa
017e5119b88245b68d38c412c441c328,000-164,glbs/000-164/017e5119b88245b68d38c412c441c328.glb,5,single_domain,2.9,507412,7e618946c9cd2422aae0242fbc4cea73ae2936306f00256e55a52f2b8aeb5faf
01801792d4b64219902b8d203e297c70,000-165,glbs/000-165/01801792d4b64219902b8d203e297c70.glb,20,rigid_soft_coupling,1691666.7,1560860,23b97d66bbbcd941c53b163df036a4cb50bab7e6da08f86893219fbdec30a71e
018212abf172490182cee0ce4b1fd65e,000-167,glbs/000-167/018212abf172490182cee0ce4b1fd65e.glb,21,rigid_soft_coupling,1691666.7,1599864,cf65f83e371950477556abe709e959e2443dec5c4a97d0599ffae1b6cba7f22e
01839053f5e14165b49285836be84194,000-162,glbs/000-162/01839053f5e14165b49285836be84194.glb,8,rigid_soft_coupling,916666.7,923120,964439b34cb0ff40e0f2935aab0df4afc88aa201bb2e00e5374b398f9e11e8d8
0187ef00d5b94070a1747912f761941e,000-115,glbs/000-115/0187ef00d5b94070a1747912f761941e.glb,3,single_domain,22.0,615572,2eeb2af0b2ebacbcf703d1cfc83e2e1da00e6fb7cfc2f90edd8b541212a6e53a
01886aac1a174b1fabf552a0c038769c,000-160,glbs/000-160/01886aac1a174b1fabf552a0c038769c.glb,10,rigid_soft_coupling,1691666.7,2536012,7ab2f47fdbf4901099fa95103f70d1be40c49ff46470e3a8b81376ff1be7d160
018991249a734a42bee2ba55f6efb8f3,000-165,glbs/000-165/018991249a734a42bee2ba55f6efb8f3.glb,13,rigid_soft_coupling,76790.7,816588,badafe35f0647f529c705028b13e0eb05db9d8fab9020b88288db54f35c8fb8f
018bc1549b1d4095b59a3748266f54d7,000-164,glbs/000-164/018bc1549b1d4095b59a3748266f54d7.glb,6,rigid_soft_coupling,63166.7,1591692,b7ec8a6a68c66787de015fd871366614363c61dbd674df07d25f880c91f64470
018cf659b7a047cc849027e3e00ed483,000-165,glbs/000-165/018cf659b7a047cc849027e3e00ed483.glb,12,rigid_soft_coupling,42791.7,1717496,b370d8ea2e62aaac83f265137861c1176d31f6297bc7a5c0f3d74bacc1cd39a5
018dcce32c624ec5b646e43b6245356c,000-138,glbs/000-138/018dcce32c624ec5b646e43b6245356c.glb,9,single_domain,1.0,2337360,ea1bb8860dcdcb5d89375c589118b819e65c2271df28228ef3a4b7f206271ce6
018e83862cae4e7e8e8afbee179fd1e0,000-136,glbs/000-136/018e83862cae4e7e8e8afbee179fd1e0.glb,4,implicit_or_substep,23068.2,3982900,d2c464d8d5d8f0c7a71e3f8a283660e9ec8666a0cdcb7529ebb868981bb1a15c
019131b6267246bfa44afe60eca5cceb,000-000,glbs/000-000/019131b6267246bfa44afe60eca5cceb.glb,9,rigid_soft_coupling,1063333.3,1033264,91c4af4d5a3d6780551e63fb97c9aae4c8d99c87ac7fcf29d9b8f1456b040eb6
0192c56e6cae4cda88da4d6425bc22b8,000-167,glbs/000-167/0192c56e6cae4cda88da4d6425bc22b8.glb,4,implicit_or_substep,23068.2,2960184,b33993c702bc366ac08bf51f51e3ab5b9a214164c7dab4177645aed619a4165d
0199f7c7d1ed447dbb4f6dfc2ef38ff8,000-160,glbs/000-160/0199f7c7d1ed447dbb4f6dfc2ef38ff8.glb,20,rigid_soft_coupling,1691666.7,1347352,eeb11f5a0bf57977395cb7daebe25e91993c44d0f059e70e4d5004cd55774ba2
019ecfc9500d45b4869d958f41905ba2,000-164,glbs/000-164/019ecfc9500d45b4869d958f41905ba2.glb,7,rigid_soft_coupling,916666.7,1265164,c15171c496713b6621c6615e11332d361200d143b0259b89e9aa3db8b23ea603
01a3d9a11e9b487ba042a5c961965f3c,000-167,glbs/000-167/01a3d9a11e9b487ba042a5c961965f3c.glb,2,single_domain,22.0,74640,7eec006e4bf47c261ad556c6b6faf42c3a72f5173d3a2e9233b75fddfbd9e625
01a77402ee0446c7950aca236bfcc530,000-154,glbs/000-154/01a77402ee0446c7950aca236bfcc530.glb,11,single_domain,2.9,337156,69155f5557534c861423ec5b1c4f770f955a252f656c1990fa7c5a4914c7d39a
01a8b4ff402441ce9b98eac4097c4328,000-167,glbs/000-167/01a8b4ff402441ce9b98eac4097c4328.glb,2,rigid_soft_coupling,521666.7,432836,3aef79f56167cc3300ce5b68ee15477ac30e40a7253ad65ae226f6952da725c8
01acad04cb78495da7eadc8c0ce4882f,000-147,glbs/000-147/01acad04cb78495da7eadc8c0ce4882f.glb,6,rigid_soft_coupling,76790.7,182660,d8f2823fabf68e0952a2f9f858d61066723b9cb583c101ee0f60f95058cdd96e
01af543e10c8478c9632394e176a3a50,000-013,glbs/000-013/01af543e10c8478c9632394e176a3a50.glb,2,single_domain,1.0,783332,ed2dda144badec19bbd12894aff61a4357be9a971040a23f25651125dde7769e
01b1cc2b11944fa5bbc92c400b94477c,000-167,glbs/000-167/01b1cc2b11944fa5bbc92c400b94477c.glb,5,implicit_or_substep,23068.2,202272,7f017063ba4aa27f7e15bbdd9d51f5c77358f624b1ddfc59cc0f9b88cc5f8314
01b31c7fb7bd41ac8019ffc994b22b60,000-000,glbs/000-000/01b31c7fb7bd41ac8019ffc994b22b60.glb,7,single_domain,1.0,464840,1dcaeb10f631027e4bbdaf1d5e7ef88c8ae839897fd44abb07350a49412ffa14
01b5366c52404ee786319890c7a1b932,000-054,glbs/000-054/01b5366c52404ee786319890c7a1b932.glb,4,single_domain,22.0,2100008,95dd400415b8bcbf04b29336b54b5a05b44c2428c53d03737901e6231009d3a6
01b981b182ce45cc8602a49569ec8e0e,000-162,glbs/000-162/01b981b182ce45cc8602a49569ec8e0e.glb,20,rigid_soft_coupling,1691666.7,1746272,167a2799bfca9f23c727b6070e0b147c6dd4b1bf748ca0ee9c72b7bd0879238a
01ba3527d9b44f18bd6aa68111f56832,000-161,glbs/000-161/01ba3527d9b44f18bd6aa68111f56832.glb,13,single_domain,2.9,3264860,eb4fa53debc44b3f31470dd580724dbb82cfa65afb608ce38ee1931b050471e2
01bcb23f78054cf4a89954288e034c70,000-167,glbs/000-167/01bcb23f78054cf4a89954288e034c70.glb,7,implicit_or_substep,23068.2,1686156,6d6e5ba790430e2b486fa7d01a459a4988da411dc79a08c4132782c8408ce97c
01bdd098e7f941299cd14e417aa0dce0,000-112,glbs/000-112/01bdd098e7f941299cd14e417aa0dce0.glb,30,rigid_soft_coupling,1691666.7,3897280,03c1c5516313529a4c1638efdd8e1b59d1a9ed349035f226386aefe05909232f
01c018d5f7d5448c835565952d2ee094,000-167,glbs/000-167/01c018d5f7d5448c835565952d2ee094.glb,2,single_domain,22.0,41612,4c0ee6e7771e02b335b9c13470fcb3ff9d09493237c51cfbe478c9305989bcde
01c051c49cbe48d5b8cd7e932ddb4a85,000-165,glbs/000-165/01c051c49cbe48d5b8cd7e932ddb4a85.glb,5,rigid_soft_coupling,1691666.7,514304,59c7b3ef088769c578a19f50fa9242de5525a00797fe777502760ff99f302035
01c53767c1f84f55ad9f46eb89949cf9,000-000,glbs/000-000/01c53767c1f84f55ad9f46eb89949cf9.glb,7,rigid_soft_coupling,1691666.7,5802164,6e055595d82cea4c179605e564ddb66426b0253c4b32607239138c1bda7759a1
01c82c34119d4401b40344d0e2aba10f,000-163,glbs/000-163/01c82c34119d4401b40344d0e2aba10f.glb,18,rigid_soft_coupling,1691666.7,1159096,179a0642a7b525ed4fbb0d79589704e63e8132ddd30204c44aebb4dd669ed154
01ce620e70ff40708eb4a1b04f4a828e,000-000,glbs/000-000/01ce620e70ff40708eb4a1b04f4a828e.glb,8,single_domain,1.0,76892,2537040847323b9111642cedb9c50eebff86f05e7502af5e2d32543f6bc92c2a
01cf7802989f4706840fee56b3bc2742,000-167,glbs/000-167/01cf7802989f4706840fee56b3bc2742.glb,4,single_domain,1.0,600816,b64c52c490dab302b209f57167b6be1322bc536e04752dc2e2e8e48ef0dfad00
01d2ae479ed74c7188c270dea892cf67,000-035,glbs/000-035/01d2ae479ed74c7188c270dea892cf67.glb,7,single_domain,1.0,301688,e385484ff98ec149616bc56c1a257fe29450566cf9456e3c2b7a728b4f2b8682
01d2d2e3bf404229b90599625c3ab3f8,000-006,glbs/000-006/01d2d2e3bf404229b90599625c3ab3f8.glb,10,single_domain,1.0,173128,ac6696ec5bf7df5757dfb746ba26d61f3efea0c6b92f86db7fef582f921b83fc
01d334738e604d3eaeb9345d6b08cab4,000-164,glbs/000-164/01d334738e604d3eaeb9345d6b08cab4.glb,22,rigid_soft_coupling,1691666.7,3483572,1a31aa5f506df602b6ef5950008656bc5ba070a15076a4a8473dc352df202e9d
01d64c16f69b4bd68cad24fe45221fe5,000-167,glbs/000-167/01d64c16f69b4bd68cad24fe45221fe5.glb,3,single_domain,1.0,246296,806a8d2cd9efd3cd35e5e81b8342518c6624f78df0994eb301e49c229e280ad8
01d8ec1dd2ea482ba592a58cd9a3b9b5,000-066,glbs/000-066/01d8ec1dd2ea482ba592a58cd9a3b9b5.glb,3,implicit_or_substep,23068.2,2759072,1264b08582dda601ea8619c9b44c387b9a7b67d3c2f9a7763e4c0058244cb0b8
01dbfbe9864849bc9e9cedb5e631c566,000-165,glbs/000-165/01dbfbe9864849bc9e9cedb5e631c566.glb,12,rigid_soft_coupling,76790.7,519076,f0f1c1a4eab9156c405dfb742f331b4f9796700b9d828ff5b2d91c135a0ba819
01dfcad83d6b42ba94a4199c3a3d7397,000-036,glbs/000-036/01dfcad83d6b42ba94a4199c3a3d7397.glb,73,rigid_soft_coupling,1691666.7,2306460,32ebbc08b1248c778fb4fd160d642e49bf0bfbe6081c7248b56b089cec1c48d5
01e11c4fe580473ab44fcc7f536ebb97,000-167,glbs/000-167/01e11c4fe580473ab44fcc7f536ebb97.glb,4,single_domain,8525.6,41624,0e709a85ee299ca0e2bf4958b1d0f2c94d0eb2d88fa1e7ac8b7fd6e6f70bf38d
01e2dd49dbbd3bc484f2ebeef1447f55,000-163,glbs/000-163/01e2dd49dbbd3bc484f2ebeef1447f55.glb,17,rigid_soft_coupling,1691666.7,918888,36c0b7e6590742fc9d98ee06d535fe78810d850ae5cfb0b8ceebaefc01533ae5
01eb2adc91da490d837809afd26d8bcb,000-167,glbs/000-167/01eb2adc91da490d837809afd26d8bcb.glb,2,single_domain,22.0,406696,7c0246bcb4aedbed564d3ba858ea28f3532f07174e5460130f606f66852a8c96
01ec362b5a0a4b58baa5c5ee252c54fa,000-167,glbs/000-167/01ec362b5a0a4b58baa5c5ee252c54fa.glb,6,implicit_or_substep,23068.2,3564608,e991b4a629f58c5cccb6df61cc78d9e3baded0f81a4f8297242679460269fd76
01ee5411d99d4957baf334fe7126f66a,000-041,glbs/000-041/01ee5411d99d4957baf334fe7126f66a.glb,20,implicit_or_substep,23068.2,80132,97a750dd7ea3c4d7a4f60b86be0728b2b065cde562d68418f0dcbd45d3aaa846
01efd00de21443f4b2e92c288d677aed,000-162,glbs/000-162/01efd00de21443f4b2e92c288d677aed.glb,17,rigid_soft_coupling,76790.7,2868512,5fe4437e81fc29ac5bee35cd3171fac83bc80fcbc79f1fca289f3731acf5f2c2
01f2e8a6f26c479fb02ec86f3f8348d0,000-070,glbs/000-070/01f2e8a6f26c479fb02ec86f3f8348d0.glb,32,implicit_or_substep,23068.2,271208,bcd5f30bb37303184c96b27ce4993b2c0ee9c96f73ab40423b9e9976c1dd79e8
01f5d6fdfe8541e5ba067dc66f28fbbe,000-164,glbs/000-164/01f5d6fdfe8541e5ba067dc66f28fbbe.glb,16,rigid_soft_coupling,916666.7,2268912,a63dc01ea22ca0ce78f20226305c99148ab104d898953126bb81a342af13338e
01f794c43dff49d786cbb50913e58f15,000-160,glbs/000-160/01f794c43dff49d786cbb50913e58f15.glb,28,rigid_soft_coupling,1691666.7,9146720,c89e9f02261caccdb5c4a1f82c7ed4dc11045c9c5fa083b403cea2ca50bb7a8b
01faf0ffb9704f248895320484f5f126,000-167,glbs/000-167/01faf0ffb9704f248895320484f5f126.glb,3,implicit_or_substep,23068.2,65292,b20f4196703252d9cc62c7ddc93b6446414add3ca8224e4bf82862293c2d725f
01fe37676f2149cfb8dae16b53267dc8,000-164,glbs/000-164/01fe37676f2149cfb8dae16b53267dc8.glb,9,rigid_soft_coupling,76790.7,618024,09b32feb886af23cbcf954783c5afeadc700e76f3f5bd288d3c97eb9f8045c1d
020186ad8a543b219fcaac8e5cd18b67,000-164,glbs/000-164/020186ad8a543b219fcaac8e5cd18b67.glb,12,rigid_soft_coupling,1063333.3,593372,37cd32a24a77de1571f2de8428654ec8f7c7342d2ef69fd032c80c1bcc573ad3
02048b39096a454b82d826a1c323b8ac,000-162,glbs/000-162/02048b39096a454b82d826a1c323b8ac.glb,9,rigid_soft_coupling,76790.7,789620,0a6a60d36215ccea3b1619015d222e713117c9727229367889e1002d9e913a84
020758557c4a47fbb73c1293ae74c64a,000-167,glbs/000-167/020758557c4a47fbb73c1293ae74c64a.glb,3,single_domain,22.0,2053580,85b27668e1f91a2ea36a20cd325d559519462c5d6b78fec418e3fd59c205b406
0207d0caddda3740a8668031de2f2ad8,000-165,glbs/000-165/0207d0caddda3740a8668031de2f2ad8.glb,4,single_domain,2.9,967948,43dd5f82b7acec80782bb1328ca767565fb7aaa4115db1508b9330abfebf6d8e
020aa1aa426d4b5285cffe05cc0b53ab,000-163,glbs/000-163/020aa1aa426d4b5285cffe05cc0b53ab.glb,7,rigid_soft_coupling,76790.7,420160,1b852b6595a3034cb1359a5d74956b505f99a8124fd56bf45eeea260c0f55b05
020cd6ada05249d988368376959878e7,000-161,glbs/000-161/020cd6ada05249d988368376959878e7.glb,4,single_domain,2.9,234304,4b3d8a7e74f0cf6281f60396411438cdf5b7bab3ebe01520a1ea8960d59b395d
020e7a6dd655449fb0489054d00d0994,000-163,glbs/000-163/020e7a6dd655449fb0489054d00d0994.glb,27,rigid_soft_coupling,76790.7,2628384,33f0950dbdc3d4adb84c5699e9504b1f795484657efde4a2942dbc05904e50b4
0211325bd9974567b4411bb88def0fc8,000-040,glbs/000-040/0211325bd9974567b4411bb88def0fc8.glb,11,single_domain,1.0,451132,bca8e0b1109c068cacee94a7c99549512e14095e13c8bc2c0b6e54046d85c349
02133f42f8b14b109fe2dec9a0bd1325,000-164,glbs/000-164/02133f42f8b14b109fe2dec9a0bd1325.glb,40,rigid_soft_coupling,76790.7,2328504,41044327224a7d736b1885535a708296e0bc088ccfdadce4ddf3b6587f38fdd1
0213b9b887f7484e8b713abd7b4f9af1,000-167,glbs/000-167/0213b9b887f7484e8b713abd7b4f9af1.glb,3,single_domain,1.0,1168648,047085e3721b7f9d204f2fb04b31d5483ce548174d8559dc99d477ea5c7a423f
02184d48ffc2400b9a97dcfd3461dee5,000-165,glbs/000-165/02184d48ffc2400b9a97dcfd3461dee5.glb,16,single_domain,56.7,2342608,4ee823e52d82cb9b52da7faab9cde79552d15aaa85245c9c07d28a15db5d8c4a
02190a8e18414b1180b0c9c5e6e6ca01,000-163,glbs/000-163/02190a8e18414b1180b0c9c5e6e6ca01.glb,7,single_domain,2.9,81680,97bca70bd1d45ac6f1fe6bc4068b9d4caac6129b43fd9bc6dcaf6d29eb0273a6
021998d62d2d40d4ba50888a0bda1ca4,000-164,glbs/000-164/021998d62d2d40d4ba50888a0bda1ca4.glb,5,single_domain,1.0,762308,9dd1d4b3f9f5c8f393cc19606358981498104e6fc800b410ed2da2b4a373edc0
021b6af9a9744f7abf46e2e33615e733,000-164,glbs/000-164/021b6af9a9744f7abf46e2e33615e733.glb,26,rigid_soft_coupling,916666.7,1846212,b7291f86f63c50054574ca16bd97aecfffa0e12bb90381692d2210cb24d683c7
021d5826829d403bbb38a83b85524ada,000-167,glbs/000-167/021d5826829d403bbb38a83b85524ada.glb,2,single_domain,1.8,821848,909b9d7e9662f7c3d6b07d3f51a9ef83e3e1b6d0410811f96b059396eb091fdf
021e8e42aeca4ea9840638f46f1f7d75,000-116,glbs/000-116/021e8e42aeca4ea9840638f46f1f7d75.glb,4,implicit_or_substep,23068.2,1738540,f9901927a347b850581be41cd0b53b6e7fc1db2e69ec10454b067e97de11d01d
